Tons,Kms,Falla,Edad,Modelo,ID
39.14,61.8,0,210.41666666666666,0,12ZHA8WI
288.89,185.4,0,15.866666666666667,0,12ZHA8WI
1294.77,988.5000000000001,0,35.016666666666666,0,12ZHA8WI
951.0999999999999,803.5,1,171.58333333333334,0,12ZHA8WI
2482.7300000000014,2022.4000000000003,1,132.01666666666668,0,12ZHA8WI
2513.8800000000006,2168.6,1,344.43333333333334,0,12ZHA8WI
1852.5000000000005,1496.4000000000005,1,344.4166666666667,0,12ZHA8WI
1100.0800000000004,928.7,1,251.26666666666668,0,12ZHA8WI
2420.6800000000007,2091.1,1,161.23333333333332,0,12ZHA8WI
2222.2899999999995,1787.6999999999996,1,343.3666666666667,0,12ZHA8WI
1516.78,1294.7999999999997,1,293.05,0,12ZHA8WI
2213.2599999999998,1853.8999999999999,1,213.0,0,12ZHA8WI
4021.8999999999996,3020.399999999999,1,287.1666666666667,0,12ZHA8WI
1904.8900000000006,1537.7999999999995,1,488.0833333333333,0,12ZHA8WI
2627.2000000000003,2088.6000000000013,1,254.81666666666666,0,12ZHA8WI
1742.880000000001,1495.4999999999998,1,345.45,0,12ZHA8WI
946.6699999999998,864.9999999999998,1,231.4,0,12ZHA8WI
1953.889999999999,1970.8,1,139.8,0,12ZHA8WI
1293.3499999999995,1002.6999999999996,1,306.85,0,12ZHA8WI
2128.21,1666.4,1,169.15,0,12ZHA8WI
1629.4899999999998,1336.7000000000005,1,277.25,0,12ZHA8WI
1279.8600000000001,973.1,1,216.86666666666667,0,12ZHA8WI
2089.9700000000003,1675.8999999999994,1,160.6,0,12ZHA8WI
2410.4000000000005,1790.7999999999995,1,270.6333333333333,0,12ZHA8WI
3562.1999999999994,2467.9000000000005,1,305.3333333333333,0,12ZHA8WI
2006.62,1605.0000000000002,1,413.7,0,12ZHA8WI
2453.9000000000005,1920.2000000000003,1,319.0833333333333,0,12ZHA8WI
2499.0399999999995,1907.4999999999993,1,312.56666666666666,0,12ZHA8WI
2732.6900000000005,2152.4000000000005,1,313.01666666666665,0,12ZHA8WI
1182.3700000000001,966.8000000000002,1,352.6166666666667,0,12ZHA8WI
1118.6100000000004,883.6,1,160.43333333333334,0,12ZHA8WI
2207.2900000000004,1443.9999999999995,1,145.66666666666666,0,12ZHA8WI
2076.72,1519.099999999999,1,249.33333333333334,0,12ZHA8WI
2924.490000000001,2131.600000000002,1,253.23333333333332,0,12ZHA8WI
2987.3299999999986,2430.4,1,356.48333333333335,0,12ZHA8WI
2066.53,1603.3999999999996,1,424.4166666666667,0,12ZHA8WI
2333.120000000001,1745.6000000000004,1,261.1666666666667,0,12ZHA8WI
2171.32,1606.7999999999997,1,289.7,0,12ZHA8WI
2655.3799999999987,2264.7,1,274.1333333333333,0,12ZHA8WI
1169.38,842.7999999999997,1,370.0833333333333,0,12ZHA8WI
3418.6600000000008,2369.3,1,149.96666666666667,0,12ZHA8WI
2534.0499999999997,2170.3000000000006,1,415.3666666666667,0,12ZHA8WI
3802.7999999999984,3133.0000000000023,1,357.68333333333334,0,12ZHA8WI
2481.380000000001,2026.2999999999997,1,521.2833333333333,0,12ZHA8WI
2393.0800000000004,1838.0000000000002,1,315.18333333333334,0,12ZHA8WI
3872.589999999999,2709.8,1,301.26666666666665,0,12ZHA8WI
3960.98,3131.7000000000003,1,465.1166666666667,0,12ZHA8WI
2939.5799999999986,2435.6,1,518.7666666666667,0,12ZHA8WI
4421.299999999999,3499.0,1,392.4166666666667,0,12ZHA8WI
2416.68,1917.3999999999992,1,568.3,0,12ZHA8WI
3528.2800000000007,2635.299999999999,1,314.51666666666665,0,12ZHA8WI
2356.350000000001,1817.4999999999998,1,428.3833333333333,0,12ZHA8WI
2278.689999999999,1786.5999999999997,1,296.25,0,12ZHA8WI
2634.230000000001,1924.3999999999992,1,289.0,0,12ZHA8WI
2901.9600000000005,2258.4,1,335.96666666666664,0,12ZHA8WI
2819.7199999999975,2027.1,1,374.5,0,12ZHA8WI
4693.800000000001,3438.899999999997,1,338.01666666666665,0,12ZHA8WI
2688.969999999999,1898.500000000001,1,572.5,0,12ZHA8WI
2117.7500000000005,1632.7999999999997,1,345.75,0,12ZHA8WI
3237.7299999999987,2516.9999999999995,1,262.1666666666667,0,12ZHA8WI
4007.020000000001,2911.100000000001,1,415.48333333333335,0,12ZHA8WI
3042.4500000000007,2521.4000000000015,1,486.75,0,12ZHA8WI
3747.3899999999976,3026.1000000000004,1,399.15,0,12ZHA8WI
1480.0400000000002,992.9,1,502.18333333333334,0,12ZHA8WI
2343.51,1642.8,1,180.43333333333334,0,12ZHA8WI
3304.920000000002,2548.2000000000007,1,274.4166666666667,0,12ZHA8WI
3818.49,2968.0000000000014,1,421.5833333333333,0,12ZHA8WI
1962.6999999999996,1433.6999999999996,1,482.0,0,12ZHA8WI
2123.5800000000004,1567.9999999999995,1,241.5,0,12ZHA8WI
2219.3799999999997,1739.6000000000004,1,323.3833333333333,0,12ZHA8WI
3980.530000000001,3011.9999999999995,1,283.75,0,12ZHA8WI
1518.6300000000003,1253.6,1,500.75,0,12ZHA8WI
3317.029999999999,2694.5999999999995,1,210.01666666666668,0,12ZHA8WI
5552.929999999999,4184.500000000001,1,439.01666666666665,0,12ZHA8WI
3559.5300000000007,2766.899999999997,1,694.4166666666666,0,12ZHA8WI
3256.979999999999,2382.4,1,452.15,0,12ZHA8WI
2195.15,1619.1999999999996,1,380.73333333333335,0,12ZHA8WI
3485.0200000000004,2967.399999999999,1,289.3666666666667,0,12ZHA8WI
2778.829999999999,2177.100000000001,1,471.73333333333335,0,12ZHA8WI
1954.8600000000001,1429.1999999999998,1,352.85,0,12ZHA8WI
4665.849999999999,3536.400000000001,1,243.61666666666667,0,12ZHA8WI
4306.950000000002,3674.2000000000003,1,585.0166666666667,0,12ZHA8WI
3668.6499999999987,3023.0000000000014,1,600.4333333333333,0,12ZHA8WI
1295.29,1056.3,1,481.8666666666667,0,12ZHA8WI
2913.7,2104.4000000000015,1,179.55,0,12ZHA8WI
2666.9300000000007,2217.4,1,359.23333333333335,0,12ZHA8WI
4213.289999999997,3536.800000000003,1,359.85,0,12ZHA8WI
4829.939999999998,3681.1000000000004,1,577.5666666666667,0,12ZHA8WI
3738.3400000000015,2777.9,1,607.55,0,12ZHA8WI
2620.66,1969.8999999999996,1,453.8833333333333,0,12ZHA8WI
2123.6399999999994,1599.2999999999997,1,338.7,0,12ZHA8WI
6107.590000000001,4505.700000000001,1,255.43333333333334,0,12ZHA8WI
2358.5699999999997,1757.8000000000006,1,739.6333333333333,0,12ZHA8WI
2130.9300000000007,1648.0,1,278.6,0,12ZHA8WI
2966.839999999999,2531.3000000000015,1,396.93333333333334,0,H4R6Y02Y
1219.8200000000002,899.4000000000002,1,148.41666666666666,0,H4R6Y02Y
1759.86,1576.8999999999992,1,268.5,0,H4R6Y02Y
888.2900000000001,588.1999999999999,1,104.43333333333334,0,H4R6Y02Y
2093.590000000001,1684.8,1,285.3,0,H4R6Y02Y
1729.5399999999995,1320.5999999999997,1,220.83333333333334,0,H4R6Y02Y
1908.779999999999,1393.6,1,244.06666666666666,0,H4R6Y02Y
2738.809999999998,2099.9,1,339.6666666666667,0,H4R6Y02Y
2861.399999999999,2122.2999999999993,1,355.76666666666665,0,H4R6Y02Y
2553.5499999999993,1814.3999999999999,1,309.9166666666667,0,H4R6Y02Y
2001.3299999999997,1441.1000000000004,1,242.71666666666667,0,H4R6Y02Y
2630.55,1964.3999999999994,1,322.73333333333335,0,H4R6Y02Y
1696.2800000000004,1372.5000000000005,1,214.93333333333334,0,H4R6Y02Y
2551.8599999999988,1961.0000000000007,1,318.4,0,H4R6Y02Y
2599.8299999999995,2115.9999999999995,1,354.21666666666664,0,H4R6Y02Y
2932.8999999999996,2214.2000000000016,1,362.9,0,H4R6Y02Y
1648.8799999999999,1288.3000000000002,1,226.86666666666667,0,H4R6Y02Y
2944.3400000000006,2370.9,1,387.78333333333336,0,H4R6Y02Y
850.87,721.3000000000002,1,136.35,0,H4R6Y02Y
2278.2999999999993,1671.8,1,284.76666666666665,0,H4R6Y02Y
780.6800000000001,646.9999999999998,1,98.61666666666666,0,H4R6Y02Y
2960.8800000000006,2531.8999999999996,0,451.55,0,H4R6Y02Y
1887.0999999999997,1425.4999999999995,0,240.55,0,H4R6Y02Y
264.33,236.70000000000005,0,39.8,0,H4R6Y02Y
344.37000000000006,301.50000000000006,0,51.2,0,H4R6Y02Y
392.69999999999993,279.70000000000005,0,43.38333333333333,0,H4R6Y02Y
132.85999999999999,112.0,1,17.25,0,H4R6Y02Y
667.2200000000003,542.3000000000001,1,89.71666666666667,0,H4R6Y02Y
1780.8600000000004,1437.9999999999998,1,235.88333333333333,0,H4R6Y02Y
856.4300000000002,714.6999999999997,1,115.86666666666666,0,H4R6Y02Y
2366.2699999999973,1690.4999999999993,1,290.15,0,H4R6Y02Y
2462.5400000000004,2079.1,1,355.65,0,H4R6Y02Y
1249.4299999999996,928.0000000000002,1,149.15,0,H4R6Y02Y
1581.2400000000007,1128.4,0,186.85,0,H4R6Y02Y
3696.76,2828.799999999999,0,477.55,0,H4R6Y02Y
499.55999999999995,450.8000000000001,0,80.28333333333333,0,H4R6Y02Y
330.15999999999997,247.49999999999997,0,42.583333333333336,0,H4R6Y02Y
975.5100000000003,822.1999999999998,0,132.95,0,H4R6Y02Y
248.6,238.6,1,42.18333333333333,0,H4R6Y02Y
1425.25,1131.1,1,197.41666666666666,0,H4R6Y02Y
4414.22,3406.8,1,567.4333333333333,0,H4R6Y02Y
3157.9700000000007,2783.299999999999,1,459.0833333333333,0,H4R6Y02Y
1336.4299999999998,992.4000000000001,1,174.35,0,H4R6Y02Y
2659.4800000000005,2050.599999999999,1,340.1166666666667,0,H4R6Y02Y
1682.2500000000002,1412.700000000001,1,232.86666666666667,0,H4R6Y02Y
1696.3600000000001,1206.1000000000006,1,199.76666666666668,0,H4R6Y02Y
2792.4900000000016,2144.5,1,361.4166666666667,0,H4R6Y02Y
2044.8099999999997,1575.3999999999999,1,264.98333333333335,0,H4R6Y02Y
3303.420000000001,2544.7000000000007,1,428.28333333333336,0,H4R6Y02Y
2114.2700000000004,1723.3000000000002,1,285.8,0,H4R6Y02Y
2164.1500000000005,1750.1000000000006,1,288.85,0,H4R6Y02Y
1792.1300000000006,1471.2000000000003,1,239.71666666666667,0,H4R6Y02Y
2359.9700000000003,1793.8999999999999,1,282.3333333333333,0,H4R6Y02Y
1471.5899999999997,1090.2000000000003,1,177.71666666666667,0,H4R6Y02Y
3011.109999999999,2312.0,1,377.81666666666666,0,H4R6Y02Y
4208.990000000002,3255.0000000000005,1,531.0,0,H4R6Y02Y
2577.3299999999986,1837.4999999999995,1,296.03333333333336,0,H4R6Y02Y
1231.0299999999997,1054.4,1,179.55,0,H4R6Y02Y
1692.2200000000005,1210.3000000000004,1,214.43333333333334,0,H4R6Y02Y
1737.3799999999999,1353.1000000000001,1,222.81666666666666,0,H4R6Y02Y
2851.110000000001,2262.000000000001,1,372.76666666666665,0,H4R6Y02Y
1461.4199999999998,1141.4000000000003,1,191.05,0,H4R6Y02Y
3229.509999999999,2555.2000000000016,1,461.25,0,H4R6Y02Y
2232.3800000000006,1774.599999999999,1,291.81666666666666,0,H4R6Y02Y
2408.55,1901.6999999999998,1,307.4166666666667,0,H4R6Y02Y
348.57000000000005,242.30000000000004,1,38.983333333333334,0,H4R6Y02Y
934.8500000000003,893.5999999999998,1,143.46666666666667,0,H4R6Y02Y
3504.25,2464.2999999999997,1,415.71666666666664,0,H4R6Y02Y
1288.4900000000002,1017.8999999999999,1,162.65,0,H4R6Y02Y
3297.420000000001,2452.5,1,405.35,0,H4R6Y02Y
1375.2500000000002,1010.7,1,163.51666666666668,0,H4R6Y02Y
2114.9599999999996,1692.1000000000001,1,276.53333333333336,0,H4R6Y02Y
2582.7700000000004,2040.0000000000007,1,338.85,0,H4R6Y02Y
3358.3700000000017,2648.3000000000015,1,442.3666666666667,0,H4R6Y02Y
1394.6800000000003,1141.7999999999997,1,181.88333333333333,0,H4R6Y02Y
2779.1400000000003,2197.8000000000006,1,360.3833333333333,0,H4R6Y02Y
2194.2899999999986,1805.1999999999996,1,289.85,0,H4R6Y02Y
2313.870000000001,1609.0000000000002,1,272.75,0,H4R6Y02Y
4808.939999999997,3578.399999999999,1,601.6666666666666,0,H4R6Y02Y
3711.360000000002,2777.9000000000005,1,460.05,0,H4R6Y02Y
2102.02,1482.3999999999994,1,240.53333333333333,0,H4R6Y02Y
4158.250000000002,3264.499999999999,1,533.6833333333333,0,H4R6Y02Y
5027.560000000001,3865.000000000001,1,632.1166666666667,0,H4R6Y02Y
2785.1099999999983,2149.5999999999995,1,367.68333333333334,0,H4R6Y02Y
2838.7800000000007,2237.699999999999,1,382.9,0,H4R6Y02Y
3261.0299999999997,2532.4999999999995,1,413.65,0,H4R6Y02Y
3945.4199999999983,2855.7999999999997,1,472.18333333333334,0,H4R6Y02Y
5110.159999999994,4033.5000000000014,1,654.7666666666667,0,H4R6Y02Y
2833.5099999999993,2037.8000000000006,1,344.3666666666667,0,H4R6Y02Y
2786.7099999999987,2326.599999999999,1,384.53333333333336,0,H4R6Y02Y
2643.99,2225.400000000001,1,382.98333333333335,0,H4R6Y02Y
5048.1100000000015,4303.300000000001,1,693.5166666666667,0,H4R6Y02Y
4505.030000000002,3264.899999999998,1,544.4,0,H4R6Y02Y
4755.99,3373.2000000000007,1,553.6166666666667,0,H4R6Y02Y
4209.339999999998,3388.7,1,551.55,0,H4R6Y02Y
356.44,266.20000000000005,1,43.61666666666667,0,H4R6Y02Y
1512.5,1218.8000000000002,1,201.78333333333333,0,H4R6Y02Y
2262.329999999999,1608.1000000000006,1,264.3833333333333,0,3A6STZAR
2294.42,1708.800000000001,1,287.18333333333334,0,3A6STZAR
1916.5299999999995,1529.5000000000005,1,256.6,0,3A6STZAR
1211.2600000000004,816.2000000000002,1,188.91666666666666,0,3A6STZAR
153.2,105.60000000000002,1,18.083333333333332,0,3A6STZAR
1863.76,1392.4000000000003,1,228.56666666666666,0,3A6STZAR
3060.100000000001,2475.3000000000006,1,414.71666666666664,0,3A6STZAR
1457.8200000000008,1185.2,1,195.51666666666668,0,3A6STZAR
1028.5900000000001,832.0,1,196.53333333333333,0,3A6STZAR
979.0900000000003,792.5999999999999,1,170.98333333333332,0,3A6STZAR
2539.3099999999995,1717.4,1,287.53333333333336,0,3A6STZAR
616.6,540.9,1,86.73333333333333,0,3A6STZAR
2537.6600000000008,2026.8,1,336.71666666666664,0,3A6STZAR
1586.65,1346.3999999999999,1,218.91666666666666,0,3A6STZAR
1570.0099999999993,1318.2,1,207.88333333333333,0,3A6STZAR
1593.16,1227.4,1,206.03333333333333,0,3A6STZAR
2720.33,2301.299999999999,1,445.3333333333333,0,3A6STZAR
1638.79,1228.5,1,197.61666666666667,0,3A6STZAR
1767.1100000000004,1388.5,1,234.3,0,3A6STZAR
1635.9200000000005,1266.3,1,212.0,0,3A6STZAR
1378.32,958.5000000000001,1,163.95,0,3A6STZAR
1435.71,993.2999999999998,1,159.86666666666667,0,3A6STZAR
1041.4099999999999,894.5999999999999,1,150.28333333333333,0,3A6STZAR
1604.0,1233.9000000000008,1,222.23333333333332,0,3A6STZAR
1911.6699999999998,1595.0000000000005,1,255.78333333333333,0,3A6STZAR
2651.5499999999997,2355.5000000000005,1,375.35,0,3A6STZAR
1524.1199999999997,1075.8000000000004,0,193.63333333333333,0,3A6STZAR
1444.93,1175.8999999999996,0,200.08333333333334,0,3A6STZAR
337.53999999999996,254.9,0,46.516666666666666,0,3A6STZAR
536.12,363.69999999999993,0,63.666666666666664,0,3A6STZAR
247.32999999999998,238.20000000000002,0,39.56666666666667,0,3A6STZAR
516.57,384.7,1,65.71666666666667,0,3A6STZAR
1108.19,902.5,1,143.38333333333333,0,3A6STZAR
3249.729999999999,2497.4000000000005,1,407.96666666666664,0,3A6STZAR
618.3800000000002,492.70000000000005,1,79.08333333333333,0,3A6STZAR
731.6,523.9000000000001,1,86.46666666666667,0,3A6STZAR
1811.4600000000003,1466.5000000000002,1,227.63333333333333,0,3A6STZAR
2310.21,1605.1999999999996,1,267.1,0,3A6STZAR
979.2400000000001,791.6000000000001,1,126.71666666666667,0,3A6STZAR
1863.9499999999996,1369.5000000000005,1,228.3,0,3A6STZAR
1160.66,834.2000000000002,0,134.78333333333333,0,3A6STZAR
2101.35,1506.0999999999997,0,247.61666666666667,0,3A6STZAR
375.44000000000005,317.5,0,52.85,0,3A6STZAR
313.96999999999997,326.7,0,2.25,0,3A6STZAR
234.86999999999995,151.0,1,49.68333333333333,0,3A6STZAR
2390.9099999999994,1848.7000000000005,1,27.233333333333334,0,3A6STZAR
1397.8899999999999,1066.3000000000002,1,363.0833333333333,0,3A6STZAR
1994.4599999999996,1498.8,1,177.11666666666667,0,3A6STZAR
1601.1499999999999,1316.6999999999996,1,251.55,0,3A6STZAR
1865.809999999999,1481.0000000000002,1,220.35,0,3A6STZAR
2009.8500000000004,1597.9999999999998,1,242.9,0,3A6STZAR
1860.5,1688.9,1,266.3666666666667,0,3A6STZAR
2705.7200000000007,2138.100000000001,1,280.4,0,3A6STZAR
1880.5699999999993,1359.8,1,345.35,0,3A6STZAR
2045.8399999999997,1442.8999999999994,1,237.75,0,3A6STZAR
852.4199999999998,640.4,1,241.41666666666666,0,3A6STZAR
1394.29,1123.5999999999997,1,101.5,0,3A6STZAR
1517.6300000000008,1224.6000000000001,1,194.75,0,3A6STZAR
1348.6200000000003,1065.1000000000001,1,200.45,0,3A6STZAR
1403.7200000000005,1159.6000000000004,1,179.85,0,3A6STZAR
2770.2500000000023,2198.0000000000005,1,189.85,0,3A6STZAR
650.4999999999999,504.20000000000005,1,360.03333333333336,0,3A6STZAR
912.9800000000001,801.4999999999998,1,85.66666666666667,0,3A6STZAR
1850.1399999999999,1431.7000000000005,1,124.85,0,3A6STZAR
1880.4899999999993,1460.1,1,240.01666666666668,0,3A6STZAR
2784.3399999999997,2136.5000000000005,1,231.51666666666668,0,3A6STZAR
1729.2199999999993,1431.8000000000002,1,358.01666666666665,0,3A6STZAR
1849.77,1462.2999999999997,1,235.31666666666666,0,3A6STZAR
589.96,484.3999999999999,1,71.66666666666667,0,3A6STZAR
1803.5600000000002,1180.8999999999999,1,198.6,0,3A6STZAR
3461.2499999999995,2596.9000000000005,1,429.4,0,3A6STZAR
1175.65,998.1000000000003,1,162.75,0,3A6STZAR
2630.24,2002.9000000000005,1,334.1166666666667,0,3A6STZAR
1034.1,777.9000000000002,1,120.45,0,3A6STZAR
489.33000000000004,434.89999999999986,1,72.2,0,3A6STZAR
1791.5400000000002,1404.7000000000003,1,232.01666666666668,0,3A6STZAR
359.80999999999995,259.09999999999997,1,40.8,0,3A6STZAR
2720.8499999999995,2262.0,1,375.4,0,3A6STZAR
1105.2599999999995,929.4000000000003,1,143.7,0,3A6STZAR
823.8999999999997,638.8000000000001,1,101.1,0,3A6STZAR
1534.2499999999995,1189.1000000000001,1,253.78333333333333,0,3A6STZAR
864.3699999999998,634.4000000000001,1,106.06666666666666,0,3A6STZAR
1787.5700000000002,1516.5,1,247.26666666666668,0,3A6STZAR
2023.84,1515.4,1,243.86666666666667,0,3A6STZAR
1906.3700000000001,1487.8000000000002,1,235.33333333333334,0,3A6STZAR
2098.1800000000007,1629.1000000000004,1,254.36666666666667,0,3A6STZAR
1703.9899999999998,1226.6000000000001,1,202.38333333333333,0,3A6STZAR
2442.22,1967.4,1,312.3333333333333,0,3A6STZAR
755.0699999999999,546.6999999999999,1,90.48333333333333,0,3A6STZAR
3080.9999999999995,2339.9999999999986,1,392.68333333333334,0,3A6STZAR
571.2199999999999,508.0,1,82.18333333333334,0,3A6STZAR
1048.76,753.0000000000002,1,134.6,0,3A6STZAR
2057.3099999999995,1542.3000000000004,1,256.23333333333335,0,3A6STZAR
3164.1199999999994,2671.299999999999,1,444.51666666666665,0,3A6STZAR
1197.1100000000004,930.5000000000001,1,153.05,0,3A6STZAR
2052.1400000000003,1515.6000000000008,1,256.8333333333333,0,3A6STZAR
2304.930000000002,1834.9999999999998,1,294.65,0,3A6STZAR
2258.0299999999997,1610.7000000000007,1,269.0833333333333,0,3A6STZAR
1612.0399999999995,1227.6999999999998,1,209.78333333333333,0,3A6STZAR
2950.8600000000015,2293.7000000000003,1,376.65,0,3A6STZAR
2303.369999999998,1829.4999999999993,1,301.6333333333333,0,3A6STZAR
2331.7199999999993,1909.4,1,318.03333333333336,0,3A6STZAR
1580.5900000000004,1133.7999999999995,1,187.51666666666668,0,3A6STZAR
2498.9,1742.4999999999998,1,293.65,0,3A6STZAR
3770.6199999999976,2853.6999999999994,1,467.8666666666667,0,3A6STZAR
1804.9900000000007,1388.4999999999995,1,236.23333333333332,0,3A6STZAR
1524.8399999999997,1247.3999999999996,1,199.38333333333333,0,3A6STZAR
1963.4500000000003,1502.8,1,250.13333333333333,0,3A6STZAR
3176.539999999999,2220.8999999999996,1,369.48333333333335,0,3A6STZAR
2967.7600000000016,2326.1,1,380.7,0,3A6STZAR
1283.1099999999997,892.9999999999998,1,146.33333333333334,0,3A6STZAR
1082.6999999999996,826.1999999999998,1,182.71666666666667,0,3A6STZAR
1295.4499999999996,1128.6000000000004,1,183.45,0,3A6STZAR
2529.9000000000005,1889.4,1,326.3,0,3A6STZAR
1029.6899999999998,769.7,1,141.93333333333334,0,3A6STZAR
1704.2999999999997,1457.9000000000005,1,239.53333333333333,0,3A6STZAR
2907.04,2442.400000000001,1,392.01666666666665,0,3A6STZAR
2308.12,1895.7000000000005,1,309.35,0,3A6STZAR
1805.6299999999999,1337.6999999999998,1,268.56666666666666,0,3A6STZAR
1693.5500000000002,1174.7000000000003,1,196.51666666666668,0,3A6STZAR
1227.4799999999998,944.9999999999999,1,155.76666666666668,0,3A6STZAR
2027.6799999999998,1762.5,1,280.68333333333334,0,3A6STZAR
2794.19,1982.2999999999997,1,331.9,0,3A6STZAR
2003.6599999999994,1532.0999999999995,1,261.5833333333333,0,3A6STZAR
2648.92,1962.8999999999994,1,312.0833333333333,0,3A6STZAR
2263.070000000001,1856.7000000000014,1,302.78333333333336,0,3A6STZAR
1273.0800000000002,974.0999999999998,1,159.06666666666666,0,3A6STZAR
770.1299999999997,622.0,1,101.25,0,3A6STZAR
1387.29,1075.6999999999998,1,191.45,0,3A6STZAR
3407.9499999999994,2591.7999999999984,1,419.96666666666664,0,3A6STZAR
1972.4099999999999,1712.1999999999998,1,300.01666666666665,0,3A6STZAR
1855.1500000000008,1502.4999999999998,1,252.45,0,3A6STZAR
2462.5100000000007,1808.7999999999995,1,311.4,0,3A6STZAR
1784.7800000000004,1471.3,1,245.7,0,3A6STZAR
1693.5900000000001,1338.8999999999999,1,210.11666666666667,0,3A6STZAR
1882.8000000000002,1469.2,1,236.8,0,3A6STZAR
3801.730000000002,2970.2999999999993,1,486.8833333333333,0,3A6STZAR
2678.1599999999994,2149.399999999999,1,339.25,0,3A6STZAR
1975.21,1404.2999999999997,1,233.46666666666667,0,3A6STZAR
1928.4499999999998,1397.4999999999993,1,236.28333333333333,0,3A6STZAR
2563.819999999999,1951.9000000000003,1,324.75,0,3A6STZAR
894.27,643.8,1,104.83333333333333,0,3A6STZAR
3615.889999999998,2725.7999999999997,1,450.3,0,3A6STZAR
1075.4999999999998,812.8999999999997,1,145.55,0,3A6STZAR
2795.3799999999997,2006.9999999999998,1,331.3333333333333,0,3A6STZAR
2307.3199999999993,1681.3999999999999,1,288.25,0,3A6STZAR
2208.719999999999,1848.2999999999995,1,345.0,0,3A6STZAR
2080.0499999999997,1512.0000000000002,1,243.48333333333332,0,3A6STZAR
1776.23,1406.8999999999994,1,232.83333333333334,0,3A6STZAR
1806.5800000000004,1469.1000000000004,1,302.4,0,3A6STZAR
3046.6899999999987,2526.3000000000006,1,414.15,0,3A6STZAR
3109.100000000001,2209.5000000000005,1,387.53333333333336,0,3A6STZAR
2137.2299999999996,1649.8000000000002,1,284.53333333333336,0,3A6STZAR
2969.4799999999996,2209.2000000000003,1,415.75,0,3A6STZAR
1788.4299999999998,1381.1999999999998,1,290.35,0,3A6STZAR
2484.949999999999,1933.0,1,315.3666666666667,0,3A6STZAR
1711.8699999999997,1200.1999999999998,1,216.4,0,3A6STZAR
540.57,445.6,1,119.93333333333334,0,3A6STZAR
1799.1899999999998,1255.3000000000004,1,216.35,0,3A6STZAR
4255.790000000001,3206.0999999999995,1,519.25,0,3A6STZAR
2718.970000000001,2234.1000000000004,1,371.1166666666667,0,3A6STZAR
2456.6200000000003,2102.7,1,352.71666666666664,0,3A6STZAR
2516.31,1820.5,1,305.6333333333333,0,3A6STZAR
2065.3100000000004,1687.2999999999997,1,277.9166666666667,0,3A6STZAR
1300.53,931.4,1,154.28333333333333,0,3A6STZAR
2441.61,1927.3999999999992,1,326.01666666666665,0,3A6STZAR
648.2,495.39999999999986,1,145.56666666666666,0,3A6STZAR
